Cod UF;UF;Sgl UF;Cod IBGE;Nome Município;Latitude;Longitude;Sgl Região;Região;Chave_Localidade;Nome Municipio Tratado
35;São Paulo;SP;3547304;SANTANA DE PARNAÍBA;-23,443;-46,9226;SE;Sudeste;SP_SANTANA DE PARNAIBA;SANTANA DE PARNAIBA
35;São Paulo;SP;3547403;SANTA RITA D'OESTE;-20,143;-50,8329;SE;Sudeste;SP_SANTA RITA D'OESTE;SANTA RITA D'OESTE
35;São Paulo;SP;3547502;SANTA RITA DO PASSA QUATRO;-21,7088;-47,4784;SE;Sudeste;SP_SANTA RITA DO PASSA QUATRO;SANTA RITA DO PASSA QUATRO
35;São Paulo;SP;3547601;SANTA ROSA DE VITERBO;-21,478;-47,3626;SE;Sudeste;SP_SANTA ROSA DE VITERBO;SANTA ROSA DE VITERBO
35;São Paulo;SP;3547650;SANTA SALETE;-20,245;-50,6879;SE;Sudeste;SP_SANTA SALETE;SANTA SALETE
35;São Paulo;SP;3547700;SANTO ANASTÁCIO;-21,9751;-51,6531;SE;Sudeste;SP_SANTO ANASTACIO;SANTO ANASTACIO
35;São Paulo;SP;3547809;SANTO ANDRÉ;-23,6742;-46,5436;SE;Sudeste;SP_SANTO ANDRE;SANTO ANDRE
35;São Paulo;SP;3547908;SANTO ANTÔNIO DA ALEGRIA;-21,0869;-47,1468;SE;Sudeste;SP_SANTO ANTONIO DA ALEGRIA;SANTO ANTONIO DA ALEGRIA
35;São Paulo;SP;3548005;SANTO ANTÔNIO DE POSSE;-22,6033;-46,9196;SE;Sudeste;SP_SANTO ANTONIO DE POSSE;SANTO ANTONIO DE POSSE
35;São Paulo;SP;3548054;SANTO ANTÔNIO DO ARACANGUÁ;-20,937;-50,4959;SE;Sudeste;SP_SANTO ANTONIO DO ARACANGUA;SANTO ANTONIO DO ARACANGUA
35;São Paulo;SP;3548104;SANTO ANTÔNIO DO JARDIM;-22,1126;-46,6849;SE;Sudeste;SP_SANTO ANTONIO DO JARDIM;SANTO ANTONIO DO JARDIM
35;São Paulo;SP;3548203;SANTO ANTÔNIO DO PINHAL;-22,8275;-45,6634;SE;Sudeste;SP_SANTO ANTONIO DO PINHAL;SANTO ANTONIO DO PINHAL
35;São Paulo;SP;3548302;SANTO EXPEDITO;-21,8503;-51,3935;SE;Sudeste;SP_SANTO EXPEDITO;SANTO EXPEDITO
35;São Paulo;SP;3548401;SANTÓPOLIS DO AGUAPEÍ;-21,638;-50,4999;SE;Sudeste;SP_SANTOPOLIS DO AGUAPEI;SANTOPOLIS DO AGUAPEI
35;São Paulo;SP;3548500;SANTOS;-23,954;-46,3354;SE;Sudeste;SP_SANTOS;SANTOS
35;São Paulo;SP;3548609;SÃO BENTO DO SAPUCAÍ;-22,6842;-45,7291;SE;Sudeste;SP_SAO BENTO DO SAPUCAI;SAO BENTO DO SAPUCAI
35;São Paulo;SP;3548708;SÃO BERNARDO DO CAMPO;-23,6919;-46,565;SE;Sudeste;SP_SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
35;São Paulo;SP;3548807;SÃO CAETANO DO SUL;-23,6233;-46,5552;SE;Sudeste;SP_SAO CAETANO DO SUL;SAO CAETANO DO SUL
35;São Paulo;SP;3548906;SÃO CARLOS;-22,0179;-47,8864;SE;Sudeste;SP_SAO CARLOS;SAO CARLOS
35;São Paulo;SP;3549003;SÃO FRANCISCO;-20,3542;-50,7011;SE;Sudeste;SP_SAO FRANCISCO;SAO FRANCISCO
35;São Paulo;SP;3549102;SÃO JOÃO DA BOA VISTA;-21,9712;-46,7948;SE;Sudeste;SP_SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA
35;São Paulo;SP;3549201;SÃO JOÃO DAS DUAS PONTES;-20,3883;-50,3796;SE;Sudeste;SP_SAO JOAO DAS DUAS PONTES;SAO JOAO DAS DUAS PONTES
35;São Paulo;SP;3549250;SÃO JOÃO DE IRACEMA;-20,5115;-50,3564;SE;Sudeste;SP_SAO JOAO DE IRACEMA;SAO JOAO DE IRACEMA
35;São Paulo;SP;3549300;SÃO JOÃO DO PAU D'ALHO;-21,268;-51,666;SE;Sudeste;SP_SAO JOAO DO PAU D'ALHO;SAO JOAO DO PAU D'ALHO
35;São Paulo;SP;3549409;SÃO JOAQUIM DA BARRA;-20,5816;-47,8597;SE;Sudeste;SP_SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA
35;São Paulo;SP;3549508;SÃO JOSÉ DA BELA VISTA;-20,594;-47,6428;SE;Sudeste;SP_SAO JOSE DA BELA VISTA;SAO JOSE DA BELA VISTA
35;São Paulo;SP;3549607;SÃO JOSÉ DO BARREIRO;-22,6418;-44,5778;SE;Sudeste;SP_SAO JOSE DO BARREIRO;SAO JOSE DO BARREIRO
35;São Paulo;SP;3549706;SÃO JOSÉ DO RIO PARDO;-21,5958;-46,8877;SE;Sudeste;SP_SAO JOSE DO RIO PARDO;SAO JOSE DO RIO PARDO
35;São Paulo;SP;3549805;SÃO JOSÉ DO RIO PRETO;-20,8118;-49,3762;SE;Sudeste;SP_SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO
35;São Paulo;SP;3549904;SÃO JOSÉ DOS CAMPOS;-23,19;-45,8845;SE;Sudeste;SP_SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS
35;São Paulo;SP;3549953;SÃO LOURENÇO DA SERRA;-23,8496;-46,9436;SE;Sudeste;SP_SAO LOURENCO DA SERRA;SAO LOURENCO DA SERRA
35;São Paulo;SP;3550001;SÃO LUÍS DO PARAITINGA;-23,221;-45,3094;SE;Sudeste;SP_SAO LUIS DO PARAITINGA;SAO LUIS DO PARAITINGA
35;São Paulo;SP;3550100;SÃO MANUEL;-22,7326;-48,5727;SE;Sudeste;SP_SAO MANUEL;SAO MANUEL
35;São Paulo;SP;3550209;SÃO MIGUEL ARCANJO;-23,8787;-47,994;SE;Sudeste;SP_SAO MIGUEL ARCANJO;SAO MIGUEL ARCANJO
35;São Paulo;SP;3550308;SÃO PAULO;-23,5485;-46,6364;SE;Sudeste;SP_SAO PAULO;SAO PAULO
35;São Paulo;SP;3550407;SÃO PEDRO;-22,5487;-47,91;SE;Sudeste;SP_SAO PEDRO;SAO PEDRO
35;São Paulo;SP;3550506;SÃO PEDRO DO TURVO;-22,7458;-49,7432;SE;Sudeste;SP_SAO PEDRO DO TURVO;SAO PEDRO DO TURVO
35;São Paulo;SP;3550605;SÃO ROQUE;-23,5231;-47,1361;SE;Sudeste;SP_SAO ROQUE;SAO ROQUE
35;São Paulo;SP;3550704;SÃO SEBASTIÃO;-23,7955;-45,4147;SE;Sudeste;SP_SAO SEBASTIAO;SAO SEBASTIAO
35;São Paulo;SP;3550803;SÃO SEBASTIÃO DA GRAMA;-21,7046;-46,8211;SE;Sudeste;SP_SAO SEBASTIAO DA GRAMA;SAO SEBASTIAO DA GRAMA
35;São Paulo;SP;3550902;SÃO SIMÃO;-21,4736;-47,5522;SE;Sudeste;SP_SAO SIMAO;SAO SIMAO
35;São Paulo;SP;3551009;SÃO VICENTE;-23,9578;-46,3887;SE;Sudeste;SP_SAO VICENTE;SAO VICENTE
35;São Paulo;SP;3551108;SARAPUÍ;-23,6402;-47,8253;SE;Sudeste;SP_SARAPUI;SARAPUI
35;São Paulo;SP;3551207;SARUTAIÁ;-23,273;-49,4799;SE;Sudeste;SP_SARUTAIA;SARUTAIA
35;São Paulo;SP;3551306;SEBASTIANÓPOLIS DO SUL;-20,6528;-49,9254;SE;Sudeste;SP_SEBASTIANOPOLIS DO SUL;SEBASTIANOPOLIS DO SUL
35;São Paulo;SP;3551405;SERRA AZUL;-21,3079;-47,5606;SE;Sudeste;SP_SERRA AZUL;SERRA AZUL
35;São Paulo;SP;3551504;SERRANA;-21,2048;-47,5956;SE;Sudeste;SP_SERRANA;SERRANA
35;São Paulo;SP;3551603;SERRA NEGRA;-22,6144;-46,7037;SE;Sudeste;SP_SERRA NEGRA;SERRA NEGRA
35;São Paulo;SP;3551702;SERTÃOZINHO;-21,1321;-47,9879;SE;Sudeste;SP_SERTAOZINHO;SERTAOZINHO
35;São Paulo;SP;3551801;SETE BARRAS;-24,3825;-47,9284;SE;Sudeste;SP_SETE BARRAS;SETE BARRAS
35;São Paulo;SP;3551900;SEVERÍNIA;-20,8112;-48,8058;SE;Sudeste;SP_SEVERINIA;SEVERINIA
35;São Paulo;SP;3552007;SILVEIRAS;-22,6643;-44,8525;SE;Sudeste;SP_SILVEIRAS;SILVEIRAS
35;São Paulo;SP;3552106;SOCORRO;-22,5907;-46,5255;SE;Sudeste;SP_SOCORRO;SOCORRO
35;São Paulo;SP;3552205;SOROCABA;-23,4974;-47,4455;SE;Sudeste;SP_SOROCABA;SOROCABA
35;São Paulo;SP;3552304;SUD MENNUCCI;-20,6877;-50,9242;SE;Sudeste;SP_SUD MENNUCCI;SUD MENNUCCI
35;São Paulo;SP;3552403;SUMARÉ;-22,8209;-47,2732;SE;Sudeste;SP_SUMARE;SUMARE
35;São Paulo;SP;3552502;SUZANO;-23,5453;-46,3116;SE;Sudeste;SP_SUZANO;SUZANO
35;São Paulo;SP;3552551;SUZANÁPOLIS;-20,4985;-51,0272;SE;Sudeste;SP_SUZANAPOLIS;SUZANAPOLIS
35;São Paulo;SP;3552601;TABAPUÃ;-20,9606;-49,0311;SE;Sudeste;SP_TABAPUA;TABAPUA
35;São Paulo;SP;3552700;TABATINGA;-21,7295;-48,6903;SE;Sudeste;SP_TABATINGA;TABATINGA
35;São Paulo;SP;3552809;TABOÃO DA SERRA;-23,6023;-46,753;SE;Sudeste;SP_TABOAO DA SERRA;TABOAO DA SERRA
35;São Paulo;SP;3552908;TACIBA;-22,39;-51,285;SE;Sudeste;SP_TACIBA;TACIBA
35;São Paulo;SP;3553005;TAGUAÍ;-23,452;-49,4089;SE;Sudeste;SP_TAGUAI;TAGUAI
35;São Paulo;SP;3553104;TAIAÇU;-21,1436;-48,5116;SE;Sudeste;SP_TAIACU;TAIACU
35;São Paulo;SP;3553203;TAIÚVA;-21,124;-48,4519;SE;Sudeste;SP_TAIUVA;TAIUVA
35;São Paulo;SP;3553302;TAMBAÚ;-21,7034;-47,2707;SE;Sudeste;SP_TAMBAU;TAMBAU
35;São Paulo;SP;3553401;TANABI;-20,6233;-49,6567;SE;Sudeste;SP_TANABI;TANABI
35;São Paulo;SP;3553500;TAPIRAÍ;-23,9616;-47,5067;SE;Sudeste;SP_TAPIRAI;TAPIRAI
35;São Paulo;SP;3553609;TAPIRATIBA;-21,4718;-46,7452;SE;Sudeste;SP_TAPIRATIBA;TAPIRATIBA
35;São Paulo;SP;3553658;TAQUARAL;-21,0742;-48,413;SE;Sudeste;SP_TAQUARAL;TAQUARAL
35;São Paulo;SP;3553708;TAQUARITINGA;-21,4053;-48,5108;SE;Sudeste;SP_TAQUARITINGA;TAQUARITINGA
35;São Paulo;SP;3553807;TAQUARITUBA;-23,533;-49,2439;SE;Sudeste;SP_TAQUARITUBA;TAQUARITUBA
35;São Paulo;SP;3553856;TAQUARIVAÍ;-23,9216;-48,6952;SE;Sudeste;SP_TAQUARIVAI;TAQUARIVAI
35;São Paulo;SP;3553906;TARABAI;-22,3021;-51,5626;SE;Sudeste;SP_TARABAI;TARABAI
35;São Paulo;SP;3553955;TARUMÃ;-22,7433;-50,579;SE;Sudeste;SP_TARUMA;TARUMA
35;São Paulo;SP;3554003;TATUÍ;-23,3492;-47,8465;SE;Sudeste;SP_TATUI;TATUI
35;São Paulo;SP;3554102;TAUBATÉ;-23,0109;-45,5596;SE;Sudeste;SP_TAUBATE;TAUBATE
35;São Paulo;SP;3554201;TEJUPÁ;-23,343;-49,3759;SE;Sudeste;SP_TEJUPA;TEJUPA
35;São Paulo;SP;3554300;TEODORO SAMPAIO;-22,5304;-52,1686;SE;Sudeste;SP_TEODORO SAMPAIO;TEODORO SAMPAIO
35;São Paulo;SP;3554409;TERRA ROXA;-20,7875;-48,3318;SE;Sudeste;SP_TERRA ROXA;TERRA ROXA
35;São Paulo;SP;3554508;TIETÊ;-23,1106;-47,7168;SE;Sudeste;SP_TIETE;TIETE
35;São Paulo;SP;3554607;TIMBURI;-23,205;-49,6069;SE;Sudeste;SP_TIMBURI;TIMBURI
35;São Paulo;SP;3554656;TORRE DE PEDRA;-23,2466;-48,1959;SE;Sudeste;SP_TORRE DE PEDRA;TORRE DE PEDRA
35;São Paulo;SP;3554706;TORRINHA;-22,426;-48,169;SE;Sudeste;SP_TORRINHA;TORRINHA
35;São Paulo;SP;3554755;TRABIJU;-22,0393;-48,3346;SE;Sudeste;SP_TRABIJU;TRABIJU
35;São Paulo;SP;3554805;TREMEMBÉ;-22,9576;-45,5479;SE;Sudeste;SP_TREMEMBE;TREMEMBE
35;São Paulo;SP;3554904;TRÊS FRONTEIRAS;-20,235;-50,8899;SE;Sudeste;SP_TRES FRONTEIRAS;TRES FRONTEIRAS
35;São Paulo;SP;3554953;TUIUTI;-22,8198;-46,6941;SE;Sudeste;SP_TUIUTI;TUIUTI
35;São Paulo;SP;3555000;TUPÃ;-21,934;-50,5195;SE;Sudeste;SP_TUPA;TUPA
35;São Paulo;SP;3555109;TUPI PAULISTA;-21,3865;-51,5746;SE;Sudeste;SP_TUPI PAULISTA;TUPI PAULISTA
35;São Paulo;SP;3555208;TURIÚBA;-20,9498;-50,1075;SE;Sudeste;SP_TURIUBA;TURIUBA
35;São Paulo;SP;3555307;TURMALINA;-20,0516;-50,4813;SE;Sudeste;SP_TURMALINA;TURMALINA
35;São Paulo;SP;3555356;UBARANA;-21,1654;-49,7202;SE;Sudeste;SP_UBARANA;UBARANA
35;São Paulo;SP;3555406;UBATUBA;-23,4336;-45,0838;SE;Sudeste;SP_UBATUBA;UBATUBA
35;São Paulo;SP;3555505;UBIRAJARA;-22,5277;-49,6617;SE;Sudeste;SP_UBIRAJARA;UBIRAJARA
35;São Paulo;SP;3555604;UCHOA;-20,953;-49,1749;SE;Sudeste;SP_UCHOA;UCHOA
35;São Paulo;SP;3555703;UNIÃO PAULISTA;-20,887;-49,8969;SE;Sudeste;SP_UNIAO PAULISTA;UNIAO PAULISTA
35;São Paulo;SP;3555802;URÂNIA;-20,2459;-50,6459;SE;Sudeste;SP_URANIA;URANIA
35;São Paulo;SP;3555901;URU;-21,784;-49,2809;SE;Sudeste;SP_URU;URU
35;São Paulo;SP;3556008;URUPÊS;-21,2037;-49,2935;SE;Sudeste;SP_URUPES;URUPES
35;São Paulo;SP;3556107;VALENTIM GENTIL;-20,4221;-50,0893;SE;Sudeste;SP_VALENTIM GENTIL;VALENTIM GENTIL
35;São Paulo;SP;3556206;VALINHOS;-22,9703;-46,9978;SE;Sudeste;SP_VALINHOS;VALINHOS
35;São Paulo;SP;3556305;VALPARAÍSO;-21,2234;-50,8703;SE;Sudeste;SP_VALPARAISO;VALPARAISO
35;São Paulo;SP;3556354;VARGEM;-22,8875;-46,4128;SE;Sudeste;SP_VARGEM;VARGEM
35;São Paulo;SP;3556404;VARGEM GRANDE DO SUL;-21,8327;-46,8917;SE;Sudeste;SP_VARGEM GRANDE DO SUL;VARGEM GRANDE DO SUL
35;São Paulo;SP;3556453;VARGEM GRANDE PAULISTA;-23,5998;-47,0224;SE;Sudeste;SP_VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA
35;São Paulo;SP;3556503;VÁRZEA PAULISTA;-23,2141;-46,8238;SE;Sudeste;SP_VARZEA PAULISTA;VARZEA PAULISTA
35;São Paulo;SP;3556602;VERA CRUZ;-22,2188;-49,8212;SE;Sudeste;SP_VERA CRUZ;VERA CRUZ
35;São Paulo;SP;3556701;VINHEDO;-23,0307;-46,9837;SE;Sudeste;SP_VINHEDO;VINHEDO
35;São Paulo;SP;3556800;VIRADOURO;-20,8738;-48,2934;SE;Sudeste;SP_VIRADOURO;VIRADOURO
35;São Paulo;SP;3556909;VISTA ALEGRE DO ALTO;-21,171;-48,629;SE;Sudeste;SP_VISTA ALEGRE DO ALTO;VISTA ALEGRE DO ALTO
35;São Paulo;SP;3556958;VITÓRIA BRASIL;-20,197;-50,4839;SE;Sudeste;SP_VITORIA BRASIL;VITORIA BRASIL
35;São Paulo;SP;3557006;VOTORANTIM;-23,5451;-47,4392;SE;Sudeste;SP_VOTORANTIM;VOTORANTIM
35;São Paulo;SP;3557105;VOTUPORANGA;-20,4241;-49,9785;SE;Sudeste;SP_VOTUPORANGA;VOTUPORANGA
35;São Paulo;SP;3557154;ZACARIAS;-21,052;-50,0509;SE;Sudeste;SP_ZACARIAS;ZACARIAS
35;São Paulo;SP;3557204;CHAVANTES;-23,0371;-49,71;SE;Sudeste;SP_CHAVANTES;CHAVANTES
35;São Paulo;SP;3557303;ESTIVA GERBI;-22,2718;-46,9485;SE;Sudeste;SP_ESTIVA GERBI;ESTIVA GERBI
31;Minas Gerais;MG;3100104;ABADIA DOS DOURADOS;-18,4833;-47,3925;SE;Sudeste;MG_ABADIA DOS DOURADOS;ABADIA DOS DOURADOS
31;Minas Gerais;MG;3100203;ABAETÉ;-19,1522;-45,4557;SE;Sudeste;MG_ABAETE;ABAETE
31;Minas Gerais;MG;3100302;ABRE CAMPO;-20,3001;-42,4747;SE;Sudeste;MG_ABRE CAMPO;ABRE CAMPO
31;Minas Gerais;MG;3100401;ACAIACA;-20,3595;-43,1442;SE;Sudeste;MG_ACAIACA;ACAIACA
31;Minas Gerais;MG;3100500;AÇUCENA;-19,0673;-42,5495;SE;Sudeste;MG_ACUCENA;ACUCENA
31;Minas Gerais;MG;3100609;ÁGUA BOA;-17,9918;-42,381;SE;Sudeste;MG_AGUA BOA;AGUA BOA
31;Minas Gerais;MG;3100708;ÁGUA COMPRIDA;-20,058;-48,1073;SE;Sudeste;MG_AGUA COMPRIDA;AGUA COMPRIDA
31;Minas Gerais;MG;3100807;AGUANIL;-20,9444;-45,3918;SE;Sudeste;MG_AGUANIL;AGUANIL
31;Minas Gerais;MG;3100906;ÁGUAS FORMOSAS;-17,0807;-40,9387;SE;Sudeste;MG_AGUAS FORMOSAS;AGUAS FORMOSAS
31;Minas Gerais;MG;3101003;ÁGUAS VERMELHAS;-15,7466;-41,4584;SE;Sudeste;MG_AGUAS VERMELHAS;AGUAS VERMELHAS
31;Minas Gerais;MG;3101102;AIMORÉS;-19,5012;-41,075;SE;Sudeste;MG_AIMORES;AIMORES
31;Minas Gerais;MG;3101201;AIURUOCA;-21,9741;-44,6046;SE;Sudeste;MG_AIURUOCA;AIURUOCA
31;Minas Gerais;MG;3101300;ALAGOA;-22,1715;-44,6417;SE;Sudeste;MG_ALAGOA;ALAGOA
31;Minas Gerais;MG;3101409;ALBERTINA;-22,2022;-46,6143;SE;Sudeste;MG_ALBERTINA;ALBERTINA
31;Minas Gerais;MG;3101508;ALÉM PARAÍBA;-21,8802;-42,718;SE;Sudeste;MG_ALEM PARAIBA;ALEM PARAIBA
31;Minas Gerais;MG;3101607;ALFENAS;-21,4261;-45,9481;SE;Sudeste;MG_ALFENAS;ALFENAS
31;Minas Gerais;MG;3101631;ALFREDO VASCONCELOS;-21,154;-43,7721;SE;Sudeste;MG_ALFREDO VASCONCELOS;ALFREDO VASCONCELOS
31;Minas Gerais;MG;3101706;ALMENARA;-16,1789;-40,6945;SE;Sudeste;MG_ALMENARA;ALMENARA
31;Minas Gerais;MG;3101805;ALPERCATA;-18,9745;-41,9704;SE;Sudeste;MG_ALPERCATA;ALPERCATA
31;Minas Gerais;MG;3101904;ALPINÓPOLIS;-20,8635;-46,3882;SE;Sudeste;MG_ALPINOPOLIS;ALPINOPOLIS
31;Minas Gerais;MG;3102001;ALTEROSA;-21,2492;-46,1391;SE;Sudeste;MG_ALTEROSA;ALTEROSA
31;Minas Gerais;MG;3102050;ALTO CAPARAÓ;-20,4315;-41,8741;SE;Sudeste;MG_ALTO CAPARAO;ALTO CAPARAO
31;Minas Gerais;MG;3102100;ALTO RIO DOCE;-21,0286;-43,4071;SE;Sudeste;MG_ALTO RIO DOCE;ALTO RIO DOCE
31;Minas Gerais;MG;3102209;ALVARENGA;-19,4179;-41,7321;SE;Sudeste;MG_ALVARENGA;ALVARENGA
31;Minas Gerais;MG;3102308;ALVINÓPOLIS;-20,1102;-43,0539;SE;Sudeste;MG_ALVINOPOLIS;ALVINOPOLIS
31;Minas Gerais;MG;3102407;ALVORADA DE MINAS;-18,7338;-43,3642;SE;Sudeste;MG_ALVORADA DE MINAS;ALVORADA DE MINAS
31;Minas Gerais;MG;3102506;AMPARO DO SERRA;-20,5055;-42,8012;SE;Sudeste;MG_AMPARO DO SERRA;AMPARO DO SERRA
31;Minas Gerais;MG;3102605;ANDRADAS;-22,07;-46,5728;SE;Sudeste;MG_ANDRADAS;ANDRADAS
31;Minas Gerais;MG;3102704;CACHOEIRA DE PAJEÚ;-15,9693;-41,4951;SE;Sudeste;MG_CACHOEIRA DE PAJEU;CACHOEIRA DE PAJEU
31;Minas Gerais;MG;3102803;ANDRELÂNDIA;-21,7416;-44,3121;SE;Sudeste;MG_ANDRELANDIA;ANDRELANDIA
31;Minas Gerais;MG;3102852;ANGELÂNDIA;-17,726;-42,273;SE;Sudeste;MG_ANGELANDIA;ANGELANDIA
31;Minas Gerais;MG;3102902;ANTÔNIO CARLOS;-21,3215;-43,7455;SE;Sudeste;MG_ANTONIO CARLOS;ANTONIO CARLOS
31;Minas Gerais;MG;3103009;ANTÔNIO DIAS;-19,6538;-42,8783;SE;Sudeste;MG_ANTONIO DIAS;ANTONIO DIAS
31;Minas Gerais;MG;3103108;ANTÔNIO PRADO DE MINAS;-21,0197;-42,1113;SE;Sudeste;MG_ANTONIO PRADO DE MINAS;ANTONIO PRADO DE MINAS
31;Minas Gerais;MG;3103207;ARAÇAÍ;-19,196;-44,2497;SE;Sudeste;MG_ARACAI;ARACAI
31;Minas Gerais;MG;3103306;ARACITABA;-21,3451;-43,374;SE;Sudeste;MG_ARACITABA;ARACITABA
31;Minas Gerais;MG;3103405;ARAÇUAÍ;-16,8528;-42,0641;SE;Sudeste;MG_ARACUAI;ARACUAI
31;Minas Gerais;MG;3103504;ARAGUARI;-18,646;-48,1938;SE;Sudeste;MG_ARAGUARI;ARAGUARI
31;Minas Gerais;MG;3103603;ARANTINA;-21,9107;-44,2559;SE;Sudeste;MG_ARANTINA;ARANTINA
31;Minas Gerais;MG;3103702;ARAPONGA;-20,6691;-42,5182;SE;Sudeste;MG_ARAPONGA;ARAPONGA
31;Minas Gerais;MG;3103751;ARAPORÃ;-18,4362;-49,1851;SE;Sudeste;MG_ARAPORA;ARAPORA
31;Minas Gerais;MG;3103801;ARAPUÁ;-19,035;-46,1549;SE;Sudeste;MG_ARAPUA;ARAPUA
31;Minas Gerais;MG;3103900;ARAÚJOS;-19,9451;-45,1676;SE;Sudeste;MG_ARAUJOS;ARAUJOS
31;Minas Gerais;MG;3104007;ARAXÁ;-19,585;-46,9416;SE;Sudeste;MG_ARAXA;ARAXA
31;Minas Gerais;MG;3104106;ARCEBURGO;-21,3595;-46,9405;SE;Sudeste;MG_ARCEBURGO;ARCEBURGO
31;Minas Gerais;MG;3104205;ARCOS;-20,2868;-45,5377;SE;Sudeste;MG_ARCOS;ARCOS
31;Minas Gerais;MG;3104304;AREADO;-21,3577;-46,1425;SE;Sudeste;MG_AREADO;AREADO
31;Minas Gerais;MG;3104403;ARGIRITA;-21,6088;-42,8295;SE;Sudeste;MG_ARGIRITA;ARGIRITA
31;Minas Gerais;MG;3104452;ARICANDUVA;-17,867;-42,557;SE;Sudeste;MG_ARICANDUVA;ARICANDUVA
31;Minas Gerais;MG;3104502;ARINOS;-15,9109;-46,1081;SE;Sudeste;MG_ARINOS;ARINOS
31;Minas Gerais;MG;3104601;ASTOLFO DUTRA;-21,3189;-42,8576;SE;Sudeste;MG_ASTOLFO DUTRA;ASTOLFO DUTRA
31;Minas Gerais;MG;3104700;ATALÉIA;-18,0443;-41,1152;SE;Sudeste;MG_ATALEIA;ATALEIA
31;Minas Gerais;MG;3104809;AUGUSTO DE LIMA;-18,1002;-44,2659;SE;Sudeste;MG_AUGUSTO DE LIMA;AUGUSTO DE LIMA
31;Minas Gerais;MG;3104908;BAEPENDI;-21,9575;-44,8878;SE;Sudeste;MG_BAEPENDI;BAEPENDI
31;Minas Gerais;MG;3105004;BALDIM;-19,288;-43,957;SE;Sudeste;MG_BALDIM;BALDIM
31;Minas Gerais;MG;3105103;BAMBUÍ;-20,0171;-45,9758;SE;Sudeste;MG_BAMBUI;BAMBUI
31;Minas Gerais;MG;3105202;BANDEIRA;-15,8839;-40,5611;SE;Sudeste;MG_BANDEIRA;BANDEIRA
31;Minas Gerais;MG;3105301;BANDEIRA DO SUL;-21,7313;-46,3837;SE;Sudeste;MG_BANDEIRA DO SUL;BANDEIRA DO SUL
31;Minas Gerais;MG;3105400;BARÃO DE COCAIS;-19,9394;-43,4759;SE;Sudeste;MG_BARAO DE COCAIS;BARAO DE COCAIS
31;Minas Gerais;MG;3105509;BARÃO DE MONTE ALTO;-21,2449;-42,2375;SE;Sudeste;MG_BARAO DE MONTE ALTO;BARAO DE MONTE ALTO
31;Minas Gerais;MG;3105608;BARBACENA;-21,2219;-43,7706;SE;Sudeste;MG_BARBACENA;BARBACENA
31;Minas Gerais;MG;3105707;BARRA LONGA;-20,2873;-43,0405;SE;Sudeste;MG_BARRA LONGA;BARRA LONGA
31;Minas Gerais;MG;3105905;BARROSO;-21,1911;-43,9724;SE;Sudeste;MG_BARROSO;BARROSO
31;Minas Gerais;MG;3106002;BELA VISTA DE MINAS;-19,8307;-43,0925;SE;Sudeste;MG_BELA VISTA DE MINAS;BELA VISTA DE MINAS
31;Minas Gerais;MG;3106101;BELMIRO BRAGA;-21,9445;-43,4088;SE;Sudeste;MG_BELMIRO BRAGA;BELMIRO BRAGA
31;Minas Gerais;MG;3106200;BELO HORIZONTE;-19,8175;-43,9564;SE;Sudeste;MG_BELO HORIZONTE;BELO HORIZONTE
31;Minas Gerais;MG;3106309;BELO ORIENTE;-19,2204;-42,4832;SE;Sudeste;MG_BELO ORIENTE;BELO ORIENTE
31;Minas Gerais;MG;3106408;BELO VALE;-20,4082;-44,0278;SE;Sudeste;MG_BELO VALE;BELO VALE
31;Minas Gerais;MG;3106507;BERILO;-16,9522;-42,4645;SE;Sudeste;MG_BERILO;BERILO
31;Minas Gerais;MG;3106606;BERTÓPOLIS;-17,0595;-40,5803;SE;Sudeste;MG_BERTOPOLIS;BERTOPOLIS
31;Minas Gerais;MG;3106655;BERIZAL;-15,6105;-41,7435;SE;Sudeste;MG_BERIZAL;BERIZAL
31;Minas Gerais;MG;3106705;BETIM;-19,9673;-44,2011;SE;Sudeste;MG_BETIM;BETIM
31;Minas Gerais;MG;3106804;BIAS FORTES;-21,6024;-43,7577;SE;Sudeste;MG_BIAS FORTES;BIAS FORTES
31;Minas Gerais;MG;3106903;BICAS;-21,7236;-43,0563;SE;Sudeste;MG_BICAS;BICAS
31;Minas Gerais;MG;3107000;BIQUINHAS;-18,7696;-45,4981;SE;Sudeste;MG_BIQUINHAS;BIQUINHAS
31;Minas Gerais;MG;3107109;BOA ESPERANÇA;-21,0932;-45,5616;SE;Sudeste;MG_BOA ESPERANCA;BOA ESPERANCA
31;Minas Gerais;MG;3107208;BOCAINA DE MINAS;-22,1702;-44,3976;SE;Sudeste;MG_BOCAINA DE MINAS;BOCAINA DE MINAS
31;Minas Gerais;MG;3107307;BOCAIÚVA;-17,114;-43,8108;SE;Sudeste;MG_BOCAIUVA;BOCAIUVA
31;Minas Gerais;MG;3107406;BOM DESPACHO;-19,7302;-45,2517;SE;Sudeste;MG_BOM DESPACHO;BOM DESPACHO
